fixation_duration_mean,saccade_duration_mean,yawv_min_head,pitchv_min_head,yaw_max_rwrist,pitch_mean_rwrist,pitch_max_rwrist,pitch_min_rwrist,linv_min_rwrist,x_max_acc,x_max_gyro,y_mean_gyro,y_max_gyro,z_mean_gyro,z_min_gyro,label
0.3863332000000028,0.025573609259261595,0.01925612085384036,0.010278270778909762,0.6118839,-0.017649611255411247,0.831004,-0.65554404,0.028758310424770017,11.515589661290324,2.7519793965079367,-0.15207113282638346,0.5199079216825397,0.002877926840238156,-2.4884340301587304,1
0.47874867692307205,0.023502980799999705,0.029294056020403157,0.005084664156299695,0.4481972,-0.20748148850210973,0.5538418,-0.62459105,0.024103408996834774,12.413028489247312,2.2230014663492064,0.012035552664305452,1.3670104212698413,0.04132915403563234,-2.5951499777777776,1
0.2333370000000059,0.026667091999996728,0.007969625435379124,0.02598490821772578,0.24547613,0.2516703911111111,0.83019644,-0.23978947,0.05110324369058013,11.197079451612904,0.8181043743174603,0.001957028248384388,0.33346312022222224,0.036521805460935745,-0.2883651933333334,1
2.019363675000008,0.037524249999999405,0.008088560645091695,0.005464049119791992,0.35560942,-0.09880908059113301,0.7728151,-0.73769766,0.012478737701496677,11.875836887096773,2.5905379326984126,-0.07263803597633611,0.8062585202539682,0.05965398433020164,-2.1786021901587302,1
0.2500037499999763,0.029188225581396086,0.02124016795978751,0.03560674200642066,0.39677602,-0.2256160676751502,0.67700756,-0.8169437,0.019067667014794787,11.646943112903228,1.8840506739682539,0.07045825760735269,0.6422416173333334,0.0026934200718145137,-2.26082281015873,1
0.36504909999999935,0.02504687692307695,0.004725525854415629,0.019083904096762166,-0.00844295,0.7905556,0.7905556,0.7905556,,11.607937069892472,1.4401579695238096,0.044011310412411596,0.7927374955873016,0.08401999517383758,-0.9531991320000002,0
0.27423402857142876,0.022292569523809567,0.024116691142747917,0.028196750040347975,0.0,0.0,0.0,0.0,0.0,13.077296827956994,1.7648789212698415,-0.13082638000603397,0.5691420421904761,0.04356608803361156,-0.7237028676825397,0
0.27484171666666707,0.0248050773109244,0.022350542964893694,0.01780808349338769,0.0,0.0,0.0,0.0,0.0,11.307456376344085,1.1719470857142855,-0.023089375713489003,0.8197258988253968,-0.18585560786885083,-2.2420880104761904,0
0.2359499000000008,0.025438273626373575,0.02213245656395996,0.05526696418855719,0.0,0.0,0.0,0.0,0.0,10.716404838709678,2.246797013015873,0.15250522764104224,1.2627279453968254,0.3515982238204781,-1.1235763568253967,0
0.24085420000000113,0.019790108403361404,0.018437662733699574,0.07002574303877213,0.0,0.0,0.0,0.0,0.0,11.011394543010752,1.6620036609523812,-0.020439011355164727,1.0136698246666667,0.17839442563008595,-1.1994285574603176,0
0.1797367000000012,0.024526062820512833,0.03406385205615371,0.00464997057622985,0.5028839,0.141482822,0.769071,-0.79823744,0.15001798525773674,10.484919102150538,1.7794776346031747,-0.016496127261765626,0.6936026292063492,0.20612747299827186,-0.912578132952381,0
0.912963400000001,0.02234715389610372,0.020804561549887485,0.018915716112529367,0.0,0.0,0.0,0.0,0.0,12.563949338709678,4.9530547885714284,0.007058694393552651,1.1330295595238096,-0.008275513856523658,-1.8389696171428576,0
0.1797367000000012,0.022433708799999893,0.020804561549887485,0.04563678480993834,0.0,0.0,0.0,0.0,0.0,12.563949338709678,4.9530547885714284,-0.002479370719429352,1.1330295595238096,-0.0034129293360845698,-1.8389696171428576,0
0.912963400000001,0.01979934022988486,0.015243933929986037,0.01405809386750217,0.29737118,-0.04878273847200001,0.04955757,-0.24426134,0.07978091483544554,14.725265005376345,2.7436041736507937,-0.023702126722684916,1.035434899047619,0.1259633153878006,-1.1381471144444444,0
1.0235612750000023,0.02882385952380942,0.032985770073880365,0.03894324518348868,0.66048664,-0.23380662365296803,0.4893866,-0.5903201,0.024323816421378257,12.382078702150537,3.0772415876190475,-0.05946495470590531,0.4449255167936508,0.1268791430611884,-0.7554408154603176,0
0.3000060000000033,0.022452247058823902,0.08862677708010736,0.008364294834091353,0.28634208,0.42545645464285714,0.7320644,-0.6555289,0.00852073354354991,10.628042924731183,0.7456678681269842,-0.006818187546171025,0.7267435617777778,-0.10293531745789941,-2.006111033015873,1
5.3066895999999915,0.02800113414634249,0.04483391245508931,0.013381702935943604,0.0,0.0,0.0,0.0,0.0,11.820719026881722,0.9331201723809525,-0.03253731642379213,1.350394854920635,0.09604505252504834,-0.7272817435873017,1
,0.019935422000000074,0.024994808609145533,0.015883154588968797,0.0,0.0,0.0,0.0,0.0,11.191996620430109,2.276290584126984,0.01771998383392138,0.6163093196825397,-0.060470724460818845,-1.1196806695238095,1
0.15947950000000333,0.02506752352941031,0.07095113353079194,0.18948252444254116,-0.37892112,0.2195368,0.2195368,0.2195368,,11.375322064516128,3.3599701777777775,0.15208198394702485,1.0203391875873016,-0.0314164141615108,-1.6808462199999998,1
0.5666755000000023,0.029578266666667394,0.07525976788583681,0.04256282100972121,0.0,0.0,0.0,0.0,0.0,11.923623500000003,1.4773283749206352,-0.037967130980502126,0.4323544646984127,0.1977148575430439,-1.0390906853333333,1
4.214280066666665,0.015893500000000123,0.058562241125353146,0.08083282999319369,0.0,0.0,0.0,0.0,0.0,11.11602720967742,2.9494829330158727,0.03352231058152939,0.6184434908253968,0.09531852207087238,-1.8277030930158729,1
0.20753250000000634,0.02235932500000004,0.02856587396565925,0.03075828922822959,0.481366,0.2312754376947826,0.7040414,-0.01948657,0.0008984037856749836,12.878933543010747,2.8684894974603177,0.046744012130929345,0.7790051753650793,-0.037490763849993156,-2.011577385396826,1
0.19109324999999444,0.01462012105262925,0.031902508289395774,0.06808705125941257,0.0,0.0,0.0,0.0,0.0,11.276098666666666,2.7391829117460316,-0.12143335781571243,0.42686707701587295,0.2559346405628631,-0.44265706272020316,1
0.3043809500000047,0.019661721212123735,0.01378394292335823,0.026668208796533945,0.24099422,-0.04252331386666666,0.03430229,-0.20978165,0.0582851031969848,11.328101118279568,5.1823343203174606,0.017941514738212514,0.7516104953650794,0.012362366421366105,-1.226230121904762,1
0.28650369999999725,0.02311941304347566,0.039379222742801194,0.036144889458844476,0.38790864,-0.1342370590225564,0.55909973,-0.40814406,0.06806646108607152,12.910631516129035,2.619378754920635,0.034569485354435756,0.7735769402857142,0.05663635443358254,-0.9153468749523811,1
1.2632665333333335,0.0,0.005149656033306993,0.008104167673452563,0.65533096,-0.2483338811157025,0.98967654,-0.9308289,0.0009784046010329328,10.452614182795699,1.2391730476190477,0.017335684555623718,0.30741846196825395,0.06421981525715607,-0.35091173146031746,0
1.9000292000000012,-0.2000031,0.013120939330350285,0.009419855298223022,0.65075934,0.17059641166666667,0.691926,-0.60398537,0.06390612791001286,12.648965365591396,1.1212843786031745,-0.042478508849030094,0.7544892751746032,0.043460119933899845,-0.8244744867301588,0
,0.0,0.024214902359030493,0.03800080050935007,0.25515333,-0.5014611161363637,0.6747951,-0.6545288,0.1988200370892328,11.215006161290322,0.6036814064444443,0.004181625833091836,0.4404990906349206,-0.020416805512012665,-1.224408644031746,0
5.000076800000002,0.0,0.03784328114609042,0.04224335503495645,0.6906392,-0.20866372600000005,0.34229338,-0.842308,2.0614394132441066e-05,10.32697426344086,3.0100862974603175,0.00018744497630574736,0.36588585019047615,0.0833783576433592,-1.0755344996507936,0
1.9000240999999995,0.0,0.01936483228259652,0.016380319982220795,0.63579655,-0.19123047864864867,0.74898195,-0.7294016,2.203396830380068e-05,11.394080198924733,1.3601564326984126,-0.12434859909986709,0.6008934912380952,0.10052126149333379,-0.48948913819047624,0
3.0000547499999968,0.0,0.006945555817932897,0.008633218245165846,0.57139236,-0.4566395087619048,0.5031532,-0.87134135,1.9073096156705725e-05,10.68144173655914,2.7028076123809526,0.019309755512541393,0.33993590155555553,0.09917208548308601,-1.3071761520634921,0
4.400066950000003,,0.010733303996162387,0.016573496428126822,0.7427347,-0.12297736621621623,0.71346486,-0.64326847,3.408956488328823e-06,13.259641086021507,3.0233234501587303,-0.05513946188154578,0.7059190465396825,0.037939545418364834,-1.151338921904762,0
3.2000487000000106,0.0,0.009783749747841627,0.06244864730861409,0.6367518,-0.222190852037037,0.47079408,-0.7669248,0.001156062308658949,12.541174510752686,2.3463291968253968,-0.032392239553172573,0.2955324538095238,0.13331560774733275,-2.5315194844444444,0
0.1607217333333324,0.01618261513513515,0.0070774864276667735,0.0005167435555692471,0.66827476,-0.10000308573891624,0.7311033,-0.706984,0.03637168698052805,12.065977586021503,1.6105084282539683,-0.005255908864001553,0.46622652269841275,0.08531051835760624,-1.0590117829841268,0
0.17777744999999356,0.020268561714285545,0.009906171963682799,0.012224148502017588,0.7767142,-0.08430638727564105,0.7961357,-0.6935673,0.002883658227910525,11.571472618279573,1.9807799006349205,0.03335786496015575,0.6333839888888888,0.07345916758265077,-0.960906517904762,0
0.20370609999999564,0.028291441758241363,0.01760455599070344,0.02714630667174862,0.5544903,-0.37213474598984775,0.6158575,-0.6681618,0.06820646157553113,11.466069549462368,2.3810703834920637,0.0003900521296516579,0.5976645823174603,0.07179608476312357,-0.6746039138095238,1
,0.028107661538461077,0.013830244393829336,0.0952365912790808,0.21296245,-0.29307905618421054,-0.02897584,-0.47483584,0.32766004473789456,10.232437360215053,0.6369036494285715,-8.331783501056093e-05,0.5543840799365078,-0.016381310445920998,-1.0383924783174603,1
0.2630697000000026,0.019342442657342918,0.012500257216152366,0.012819252749308358,0.7224572,-0.223375582010582,0.422603,-0.47956476,0.0010816079424595551,11.023252559139785,0.7760757644126983,-0.06583796709125282,0.5718247673650794,0.05144940122288406,-0.8925649463809523,1
,0.02071301741573027,0.015168472948741542,0.014571969207510669,0.7045509,-0.22834855780701757,0.63790274,-0.7004291,5.345288896341143e-06,10.631812731182794,1.1332487377777776,0.016140275543543667,0.2793544036825397,0.05645955266257299,-0.7674563877460318,1
0.20390640000002236,0.022150719867549386,0.03998644815226099,0.01860892105924641,0.41261178,-0.365252059868421,0.7522768,-0.74146044,0.1111464404793357,11.297989247311827,0.9383809753650797,-0.09670675384019344,0.9878770793015873,0.08873557366640235,-0.5869139265079365,1
0.22417725000001099,0.019270931746032175,0.02981472170244742,0.016815565673454286,0.58136594,-0.2576631991549296,0.5137668,-0.6392457,9.292781126038889e-06,10.266851822580644,1.710671940952381,0.032120035358010536,0.4203473288888889,0.08880187335195809,-0.7882255436190476,1
0.2592677666666627,0.01809618298969103,0.014965458080501846,0.014802143787830797,0.69987506,0.1383376059363958,0.8615695,-0.799231,1.586163951076601e-05,11.87389712365592,1.8972312114285717,-0.03862538473552477,0.3011941187301588,-0.0025799935451993154,-1.1290723787301586,1
0.28432197499999745,0.025377434782608222,0.013308470159376218,0.0031160482184454524,0.67610186,0.4591483648430493,0.6980163,-0.25834543,0.04047268991708012,10.51814597311828,2.8097381666666665,-0.026022039414705017,0.6961144093015873,0.10978935739574763,-1.2045703576825397,1
0.2222254999999933,0.0245005134920645,0.007205715391080841,0.008323031042348,0.6298064,-0.21783360086761905,0.676898,-0.7486068,0.05391136447877678,11.486848747311827,1.3793380546031746,0.042715414121337225,0.9291490806666667,0.012140293297574076,-1.3100197003174603,1
0.2906043666666657,0.020221594285716345,0.00818479784229488,0.006269858696780596,0.63960683,-0.057494106735395185,0.63708305,-0.6119097,0.1030467808962328,11.734296209677419,2.520173636190476,0.07167689242789908,0.46255630669841263,0.0257734492206586,-1.0109857761904761,1
2.1297580799999993,0.01852892812500001,0.004737828339261029,0.0044262127572741545,0.5655595,-0.17298544683615819,0.36336744,-0.3658738,0.01173736234644028,12.38646651612903,1.593863580952381,0.006284224159520812,0.48723052403174605,0.027117479055580523,-0.3809533513333333,0
0.960437172727273,0.020461396456692735,0.0045868370940108155,0.005805441983298905,0.4656333,-0.07129950868005738,0.91432476,-0.8827498,1.1096438482824885e-05,12.144213623655912,0.8966169393333333,-0.03431962212304696,0.4133207399047619,0.02821375257114142,-0.9221846018412699,0
0.24649660588235384,0.022159999999999472,0.009236036465558187,0.014211085837005312,0.5046206,0.1366923246124764,0.7653036,-0.7002404,1.663917690179522e-05,12.4884393655914,1.2501713517460318,-0.0066924897140762446,0.6560376813650795,0.015000366104993569,-2.2656037828571427,0
0.2486584111111117,0.020291996987951113,0.013397180533381275,0.014211085837005312,0.5046206,-0.05058348464285712,0.61995876,-0.67495304,1.663917690179522e-05,12.4884393655914,1.2501713517460318,0.001743072071557315,0.2796184832380953,0.052685236707925256,-2.2656037828571427,0
0.23603670000000107,0.024942585999999142,0.040318682166375325,0.005767903299211193,0.19667627,-0.5496854262450593,0.8236272,-0.90915775,7.401811905737452e-06,10.816466091397851,0.7793542305079365,-0.0697637553801464,0.2312173086031746,0.05220181013953698,-0.42500456695238104,0
0.19537018571428785,0.02247019918032729,0.01437683237174602,0.003956646436822757,0.4336278,-0.5076977139393939,0.54613113,-0.62540865,2.041743467725564e-05,10.768028548387099,1.9621670501587305,0.03240529794609656,0.40617388092063494,0.0532834953695992,-1.1287550514285714,0
0.19067947142857275,0.02399903063063039,0.0065400560507143796,0.0066788741248707765,0.0,0.0,0.0,0.0,0.0,12.955123779569893,3.074706023492064,-0.05269737699244709,0.41653580828571435,0.05068016323418032,-0.5637100877142858,0
0.19772471666666766,0.022672406790123455,0.0338216550978788,0.0067264273112414555,0.5629824,-0.011655213421052631,0.07965449,-0.17620848,0.09772834858397389,13.076205544086017,3.0110953831746032,-0.0408404416373617,0.3184145777142857,0.18503706057032196,-0.8008694203492063,0
0.24215539166666625,0.02354818368055521,0.00534523890707768,0.006466743270674794,0.10831538,0.4789625701859504,0.8837567,-0.856211,0.010613168050298055,12.652262521505378,4.377299390476191,-0.011328367392107599,0.3464812379365079,0.036103063175849014,-0.576333203904762,0
0.26749334545454606,0.0255095913513511,0.00498989647657693,0.0032531993923929883,0.33907178,0.41993590593495933,0.96420705,-0.63408613,0.007825639211440411,12.485924112903225,4.174182052698413,0.019643154318168966,0.786032142920635,0.017428412917889605,-1.0123854318095236,0
0.33088793333333893,0.021721551301114965,0.003751743136051892,0.00814201122308452,0.32440874,0.5381232831070496,0.9187039,-0.8013014,0.031404511290473745,11.717756688172045,2.7854929412698413,0.02541355600783338,1.1559813184761905,-0.010752401867593742,-4.358911347619047,1
0.2899986636363627,0.018357667507001987,0.0020145164433906276,0.006137155494618009,0.0,0.0,0.0,0.0,0.0,11.462540048387101,3.9930715288888896,-0.029134420174109475,0.5434229483809523,0.013196715680453365,-0.5523528842539683,1
0.35407652857142446,0.01802461133004901,0.002819605464496947,0.0014521388979356583,-0.47431847,0.6670605912303422,0.7867615,0.3621581,0.00421966360844968,12.09439709139785,1.5049919012698412,-0.02448859490488112,0.649326183047619,0.004275949341225324,-1.6754873307936509,1
0.4989710899999949,0.02021631363636438,0.00962441610433747,0.008330605116946228,-0.7121573,0.66731215,0.66731215,0.66731215,0.42955723114315025,10.74180535483871,3.1747568104761905,0.035830142738572886,0.48675519768253966,0.05004679755371203,-1.6501330130158731,1
0.20395099999998934,0.014231057874015924,0.02370733707243095,0.012397929819252433,0.0,0.0,0.0,0.0,0.0,11.208823887096774,1.2077135679365079,-0.06717579547296414,0.5774196739999999,0.106191441627167,-0.5073753191746032,1
0.25755736923076494,0.018562942187500504,0.004565765552654861,0.011231129131870047,-0.4294049,-0.4740507958333333,-0.20342347,-0.8926814,1.4328152849990048e-05,10.728604360215053,2.0019796412698416,0.022369272498987007,0.9243108483809522,0.046647795146600404,-1.2765065733333334,1
0.5960623799999951,0.021342189873417475,0.005163920675627881,0.03597500400362688,0.16701314,-0.028256497500000005,0.3116008,-0.15355979,7.5585140841377635e-06,11.998596661290323,2.8492229114285714,-0.06120879804027511,0.41205470384126985,0.016963147318237174,-0.7847801455873015,1
0.21852180000000013,0.020549480000000262,0.011641066330985982,0.0026668388973921423,0.0,0.0,0.0,0.0,0.0,11.129662500000002,4.365463442857143,-0.01546836959003315,0.7006524333333333,0.04498893853703853,-1.5230521974603175,1
0.32700102499999656,0.02565474285714386,0.013205711882401541,0.006413971701990236,0.0,0.0,0.0,0.0,0.0,14.365848258064519,2.4577059330158733,-0.02473039741294561,0.6779845224126984,0.037974466930425214,-0.9989320753650793,1
0.2439790846153821,0.025202631250001224,0.005792534436581665,0.019061543370577548,0.24931991,0.14779097875,0.21709478,-0.28589278,0.679331402558155,11.611458166666663,3.5743450466666666,0.028540650141244094,0.5396140894603175,0.043648711125381934,-0.5849393566984127,1
0.2697096466666667,0.030471349206349158,0.009693433697329413,0.007849785244459291,0.55618757,-0.17740135603864737,0.47783858,-0.35823417,0.03454599417188359,11.296636360215054,0.8020819585396826,-0.014746764039502957,0.2807800708253968,0.04771684766691969,-0.2507911837142857,0
0.2969245857142858,0.022850195675675672,0.0086307980245389,0.013361464338563863,0.4258255,0.1995677246964856,0.5862223,-0.508979,0.01114049966957147,12.196463677419356,0.63093215815873,-0.008176332078488988,0.34680171752380956,0.025491789228935424,-0.5692331417777778,0
0.19540751250000055,0.023589434722222215,0.007722042209519872,0.0033207989072608817,0.38919282,0.24642252118279573,0.7551583,-0.44355652,0.015166804404204981,11.247093204301075,0.41403085057142863,-0.04047514806305343,0.2687739236190476,-0.02650234662021287,-0.6190105790793651,0
0.3060343000000003,0.02321513303571435,0.028016534474287966,0.02833719935014552,0.55328774,0.0003843107999999975,0.61004305,-0.5494117,1.3484430102853996e-05,10.79218843548387,0.8983826802539683,0.02705171562098859,0.4103949981904762,0.03257561479638563,-0.917072129111111,0
0.531591875000001,0.02366317361111123,0.008937876140836012,0.004681135498589046,0.31698513,-0.09489347313513513,0.49153125,-0.41654077,0.07428518175476026,10.5924115,0.4442300885079365,-0.047379935214368236,0.3566938939047619,0.058574590418928395,-0.6370549808253968,0
4.938199614285714,0.030797543750000544,0.002189342512436819,0.0028056694272754414,0.53016734,-0.16953158309523808,0.4260868,-0.41021293,1.957427035077787e-05,10.105634134408602,1.3854927647619046,0.00394131066056455,0.3783066428888888,0.02664970240077995,-0.38956980825396825,0
0.5746663555555563,0.02549191510791324,0.0035433443469332603,0.014959757105664278,0.5555928,-0.24457393802431612,0.44647604,-0.57894456,0.004217381147372958,13.792595779569895,1.2925038073015873,-0.005367464939921891,0.2605846934920635,0.025405556071608364,-0.5894185749523809,0
1.1500178000000005,0.017389445098038605,0.00977818593073961,0.010298241588965067,0.2716249,-0.2489400897761194,0.5121203,-0.5248487,0.06867979511908189,10.565240032258064,1.058249225809524,-0.017040672249743812,0.33574493946031747,-0.004653991813053169,-1.1299808323809524,0
